season,playerId,name,age,nationality,careerPhase,competitiveStatus,isHumanPlayer,isOnMainTour,isTourCardHolder,tourCardSource,tourCardYear,yearsRemaining,expiresAfterSeason,tourSurvivalStatus,seasonOpenWorldRank,seasonCloseWorldRank,normalizedWorldRank,rawWorldRankBeforeCap,worldRank,oneYearRank,amateurRank,qTourRank,qSchoolRank,seniorRank,previousWorldRank,rankChange,overall,potential,technicalAverage,mentalAverage,physicalAverage,effectiveMatchStrength,confidence,fatigue,reputation,seasonMatches,seasonWins,seasonLosses,seasonWinPercentage,seasonTitles,seasonMajorTitles,seasonWorldChampionshipEntries,seasonBestWorldChampionshipFinish,seasonMajorQuarterFinals,seasonMajorSemiFinals,seasonMajorFinals,seasonPrizeMoney,seasonRankingPoints,careerMatches,careerWins,careerLosses,careerWinPercentage,careerTitles,careerMajorTitles,careerPrizeMoney,totalRecord,youthRecord,amateurRecord,qTourRecord,qSchoolRecord,proQualifierRecord,rankingEventRecord,majorRecord,worldQualifyingRecord,worldMainDrawRecord,playersSeriesRecord,invitationalRecord,seniorRecord,exhibitionRecord,bestWorldRank,bestWorldChampionshipFinish,worldChampionshipMainDrawEligible,worldChampionshipMainDrawEntered,worldChampionshipQualifyingEntered,reasonSkippedWorldMainDraw,availableEventsCount,eligibleEventsCount,enteredEventsCount,rankingEventsEntered,qualifierEventsEntered,majorEventsEntered,invitationalsEntered,playersSeriesEntered,qTourEventsEntered,qSchoolEventsEntered,amateurEventsEntered,youthEventsEntered,seniorEventsEntered,skippedEligibleEventsCount,skippedCoreEventsCount,skippedReasonSummary,eventAccessBand,eventVolumeBandStatus,eventVolumeWarnings,calendarValidationWarnings,tourCardValidAtSeasonOpen,tourCardValidAtSeasonClose,lifecycleCorrectionApplied,rankCapApplied,recentSeasonWins,twoYearWins,twoYearPrizeMoney,majorFinalsLastTwoYears,titlesLastTwoYears,rankingDecayApplied,stalledReason,expectedCircuit,actualCircuit,warningFlags,invalidStateReasons,validTourStatus,validEventAccess,invalidAccessReason
2029/30,human-elliot-vance,Elliot Vance,54,England,Senior,Senior Tour / Legend Circuit,true,false,false,,0,0,,Amateur,999,999,999,999,999,,,,,2,999,0,70,70,66,82,47,92,99,0,69,10,6,4,60,0,0,0,No main draw win,0,0,0,72000,33,27,11,16,40.74074074074074,0,0,148000,"{""matches"":27,""wins"":11,""losses"":16,""draws"":0,""winPercentage"":40.74074074074074,""eventsEntered"":16,""titles"":0,""finals"":0,""prizeMoney"":148000,""points"":78}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":27,""wins"":11,""losses"":16,""draws"":0,""winPercentage"":40.74074074074074,""eventsEntered"":16,""titles"":0,""finals"":0,""prizeMoney"":148000,""points"":78}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",999,No main draw win,false,false,false,,104,14,4,0,0,0,0,0,0,0,0,0,4,10,0,10 eligible events not entered,Senior/Legend,too low,,,false,false,false,false,6,0,0,0,0,false,,amateur,senior,,,true,true,
2029/30,wp-niall-petrov,Niall Petrov,29,SWE,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,11,11,11,11,11,81,,,,,11,0,88,88,90,89,87,99,65,16,44,7,4,3,57.14285714285714,0,,,,,,,87586,544,33,22,11,66.66666666666666,0,0,951099,"{""matches"":33,""wins"":22,""losses"":11,""draws"":0,""winPercentage"":66.66666666666666,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":951099,""points"":0}",,,,,,,,,,,,,,11,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,4,7,160719,,0,false,,mainTour,mainTour,,,true,true,
2029/30,wp-yusuf-verma,Yusuf Verma,32,WAL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,12,12,12,12,12,124,,,,,12,0,86,86,88,85,84,96,55,14,43,6,2,4,33.33333333333333,0,,,,,,,38445,239,30,18,12,60,0,0,721419,"{""matches"":30,""wins"":18,""losses"":12,""draws"":0,""winPercentage"":60,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":721419,""points"":0}",,,,,,,,,,,,,,12,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,77179,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2029/30,wp-malik-drayton,Malik Drayton,32,NOR,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,13,13,13,13,13,73,,,,,13,0,88,88,90,89,86,99,65,16,44,7,4,3,57.14285714285714,0,,,,,,,89898,559,37,26,11,70.27027027027027,0,0,922181,"{""matches"":37,""wins"":26,""losses"":11,""draws"":0,""winPercentage"":70.27027027027027,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":922181,""points"":0}",,,,,,,,,,,,,,13,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,4,10,220554,,0,false,,mainTour,mainTour,,,true,true,
2029/30,wp-harris-urban,Harris Urban,30,GER,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,14,14,14,14,14,47,,,,,14,0,89,89,91,89,87,99,62,19,44,8,4,4,50,0,,,,,,,97125,604,37,27,10,72.97297297297297,0,0,970288,"{""matches"":37,""wins"":27,""losses"":10,""draws"":0,""winPercentage"":72.97297297297297,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":970288,""points"":0}",,,,,,,,,,,,,,14,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,4,10,234719,,0,false,,mainTour,mainTour,,,true,true,
2029/30,wp-hamza-petrov,Hamza Petrov,30,AUS,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,15,15,15,15,15,40,,,,,15,0,88,88,90,89,86,98,66,25,45,10,6,4,60,0,,,,,,,135859,845,44,30,14,68.18181818181817,0,0,1142808,"{""matches"":44,""wins"":30,""losses"":14,""draws"":0,""winPercentage"":68.18181818181817,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1142808,""points"":0}",,,,,,,,,,,,,,15,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,6,12,274609,,0,false,,mainTour,mainTour,,,true,true,
2029/30,wp-emil-sorensen,Emil Sorensen,33,CAN,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,16,16,16,16,16,19,,,,,16,0,89,89,91,90,86,99,69,21,44,9,6,3,66.66666666666666,0,,,,,,,141930,882,40,31,9,77.5,0,0,1136075,"{""matches"":40,""wins"":31,""losses"":9,""draws"":0,""winPercentage"":77.5,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1136075,""points"":0}",,,,,,,,,,,,,,16,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,false,6,13,303227,,0,false,,mainTour,mainTour,,,true,true,
2029/30,wp-joel-forster,Joel Forster,30,ENG,Established,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,17,17,17,17,17,58,,,,,17,0,87,87,89,87,85,97,64,22,43,9,5,4,55.55555555555556,0,,,,,,,112445,699,38,26,12,68.42105263157895,0,0,896550,"{""matches"":38,""wins"":26,""losses"":12,""draws"":0,""winPercentage"":68.42105263157895,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":896550,""points"":0}",,,,,,,,,,,,,,17,,false,false,true,,104,21,13,8,2,1,3,0,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 32,normal,,,true,true,false,false,5,9,210148,,0,false,,mainTour,mainTour,,,true,true,
2029/30,wp-mateo-yates,Mateo Yates,28,ESP,Established,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,18,18,18,18,18,79,,,,,18,0,87,87,89,87,86,98,62,13,42,6,3,3,50,0,,,,,,,69664,433,30,21,9,70,0,0,811805,"{""matches"":30,""wins"":21,""losses"":9,""draws"":0,""winPercentage"":70,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":811805,""points"":0}",,,,,,,,,,,,,,18,,false,false,true,,104,21,13,8,2,1,3,0,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 32,normal,,,true,true,false,false,3,7,162164,,0,false,,mainTour,mainTour,,,true,true,
2029/30,wp-bartosz-urban,Bartosz Urban,26,ITA,Established,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,20,20,19,20,19,8,,,,,20,1,89,90,91,90,87,99,69,30,45,12,8,4,66.66666666666666,0,,,,,,,182398,1134,48,38,10,79.16666666666666,0,0,1297223,"{""matches"":48,""wins"":38,""losses"":10,""draws"":0,""winPercentage"":79.16666666666666,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1297223,""points"":0}",,,,,,,,,,,,,,20,,false,false,true,,104,24,13,8,2,2,3,3,0,0,0,0,0,11,11,estimated from season exits versus eligible schedule | 11 eligible events not entered,Top 32,normal,,,true,true,false,false,8,17,384164,,0,false,,mainTour,mainTour,,,true,true,
2029/30,wp-adrian-harrington,Adrian Harrington,35,SWE,Established,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,22,22,20,22,20,1,,,,,22,2,89,89,91,90,85,99,67,28,44,11,7,4,63.63636363636363,0,,,,,,,166500,1035,48,38,10,79.16666666666666,0,0,1175760,"{""matches"":48,""wins"":38,""losses"":10,""draws"":0,""winPercentage"":79.16666666666666,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1175760,""points"":0}",,,,,,,,,,,,,,22,,false,false,true,,104,24,13,8,2,2,3,3,0,0,0,0,0,11,11,estimated from season exits versus eligible schedule | 11 eligible events not entered,Top 32,normal,,,true,true,false,false,7,16,370000,,0,false,,mainTour,mainTour,,,true,true,
2029/30,wp-rafael-grimaldi,Rafael Grimaldi,36,AUS,Established,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,19,19,21,19,21,96,,,,,19,-2,87,87,89,87,84,98,62,15,42,6,3,3,50,0,,,,,,,64750,403,29,20,9,68.96551724137932,0,0,795212,"{""matches"":29,""wins"":20,""losses"":9,""draws"":0,""winPercentage"":68.96551724137932,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":795212,""points"":0}",,,,,,,,,,,,,,19,,false,false,true,,104,21,13,8,2,1,3,0,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 32,normal,,,true,true,false,true,3,6,132969,,0,true,,mainTour,mainTour,,,true,true,
2029/30,wp-dylan-forster,Dylan Forster,27,PAK,Established,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,23,23,22,23,22,16,,,,,23,1,88,89,90,89,86,99,69,21,43,9,6,3,66.66666666666666,0,,,,,,,142797,888,43,34,9,79.06976744186046,0,0,1111796,"{""matches"":43,""wins"":34,""losses"":9,""draws"":0,""winPercentage"":79.06976744186046,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1111796,""points"":0}",,,,,,,,,,,,,,23,,false,false,true,,104,23,13,8,2,1,3,2,0,0,0,0,0,10,10,estimated from season exits versus eligible schedule | 10 eligible events not entered,Top 32,normal,,,true,true,false,false,6,15,341961,,0,false,,mainTour,mainTour,,,true,true,
2029/30,wp-dario-janssen,Dario Janssen,35,THA,Established,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,24,24,23,24,23,14,,,,,24,1,87,87,89,88,84,98,67,19,43,8,5,3,62.5,0,,,,,,,124875,776,44,33,11,75,0,0,1066370,"{""matches"":44,""wins"":33,""losses"":11,""draws"":0,""winPercentage"":75,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1066370,""points"":0}",,,,,,,,,,,,,,24,,false,false,true,,104,23,13,8,2,1,3,2,0,0,0,0,0,10,10,estimated from season exits versus eligible schedule | 10 eligible events not entered,Top 32,normal,,,true,true,false,false,5,12,287617,,0,false,,mainTour,mainTour,,,true,true,
2029/30,wp-patrick-barker,Patrick Barker,31,IND,Established,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,25,25,24,25,24,87,,,,,25,1,86,86,88,86,85,97,62,13,41,6,3,3,50,0,,,,,,,67352,419,30,21,9,70,0,0,830220,"{""matches"":30,""wins"":21,""losses"":9,""draws"":0,""winPercentage"":70,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":830220,""points"":0}",,,,,,,,,,,,,,25,,false,false,true,,104,21,13,8,2,1,3,0,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 32,normal,,,true,true,false,false,3,7,156383,,0,false,,mainTour,mainTour,,,true,true,
