season,playerId,name,age,nationality,careerPhase,competitiveStatus,isHumanPlayer,isOnMainTour,isTourCardHolder,tourCardSource,tourCardYear,yearsRemaining,expiresAfterSeason,tourSurvivalStatus,seasonOpenWorldRank,seasonCloseWorldRank,normalizedWorldRank,rawWorldRankBeforeCap,worldRank,oneYearRank,amateurRank,qTourRank,qSchoolRank,seniorRank,previousWorldRank,rankChange,overall,potential,technicalAverage,mentalAverage,physicalAverage,effectiveMatchStrength,confidence,fatigue,reputation,seasonMatches,seasonWins,seasonLosses,seasonWinPercentage,seasonTitles,seasonMajorTitles,seasonWorldChampionshipEntries,seasonBestWorldChampionshipFinish,seasonMajorQuarterFinals,seasonMajorSemiFinals,seasonMajorFinals,seasonPrizeMoney,seasonRankingPoints,careerMatches,careerWins,careerLosses,careerWinPercentage,careerTitles,careerMajorTitles,careerPrizeMoney,totalRecord,youthRecord,amateurRecord,qTourRecord,qSchoolRecord,proQualifierRecord,rankingEventRecord,majorRecord,worldQualifyingRecord,worldMainDrawRecord,playersSeriesRecord,invitationalRecord,seniorRecord,exhibitionRecord,bestWorldRank,bestWorldChampionshipFinish,worldChampionshipMainDrawEligible,worldChampionshipMainDrawEntered,worldChampionshipQualifyingEntered,reasonSkippedWorldMainDraw,availableEventsCount,eligibleEventsCount,enteredEventsCount,rankingEventsEntered,qualifierEventsEntered,majorEventsEntered,invitationalsEntered,playersSeriesEntered,qTourEventsEntered,qSchoolEventsEntered,amateurEventsEntered,youthEventsEntered,seniorEventsEntered,skippedEligibleEventsCount,skippedCoreEventsCount,skippedReasonSummary,eventAccessBand,eventVolumeBandStatus,eventVolumeWarnings,calendarValidationWarnings,tourCardValidAtSeasonOpen,tourCardValidAtSeasonClose,lifecycleCorrectionApplied,rankCapApplied,recentSeasonWins,twoYearWins,twoYearPrizeMoney,majorFinalsLastTwoYears,titlesLastTwoYears,rankingDecayApplied,stalledReason,expectedCircuit,actualCircuit,warningFlags,invalidStateReasons,validTourStatus,validEventAccess,invalidAccessReason
2048/49,human-elliot-vance,Elliot Vance,73,England,Senior,Senior Tour / Legend Circuit,true,false,false,,0,0,,Amateur,999,999,999,999,999,,,,,2,999,0,59,59,58,83,5,81,99,0,100,6,2,4,33.33333333333333,0,0,0,No main draw win,0,0,0,24000,16,161,69,92,42.857142857142854,0,0,944800,"{""matches"":161,""wins"":69,""losses"":92,""draws"":0,""winPercentage"":42.857142857142854,""eventsEntered"":92,""titles"":0,""finals"":6,""prizeMoney"":944800,""points"":472}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":161,""wins"":69,""losses"":92,""draws"":0,""winPercentage"":42.857142857142854,""eventsEntered"":92,""titles"":0,""finals"":6,""prizeMoney"":944800,""points"":472}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",999,No main draw win,false,false,false,,104,14,4,0,0,0,0,0,0,0,0,0,4,10,0,10 eligible events not entered,Senior/Legend,too low,,,false,false,false,false,2,0,0,0,0,false,,amateur,senior,,,true,true,
2048/49,wp-arlo-dawes-f,Arlo Dawes F,29,THA,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,14,14,11,14,11,9,,,,,14,3,90,90,92,93,88,99,74,30,54,12,9,3,75,0,,,,,,,201188,1251,180,130,50,72.22222222222221,2,0,2045695,"{""matches"":180,""wins"":130,""losses"":50,""draws"":0,""winPercentage"":72.22222222222221,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":2045695,""points"":0}",,,,,,,,,,,,,,14,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,9,17,383876,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-arlo-dawes-g,Arlo Dawes G,29,THA,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,15,15,12,15,12,10,,,,,15,3,91,91,93,94,89,99,74,30,55,12,9,3,75,0,,,,,,,200898,1249,154,112,42,72.72727272727273,2,0,2261910,"{""matches"":154,""wins"":112,""losses"":42,""draws"":0,""winPercentage"":72.72727272727273,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":2261910,""points"":0}",,,,,,,,,,,,,,15,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,9,17,383296,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-arlo-dawes-h,Arlo Dawes H,26,BEL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,16,16,13,16,13,11,,,,,16,3,90,91,92,93,88,99,74,30,52,12,9,3,75,0,,,,,,,200609,1247,118,87,31,73.72881355932203,2,0,1713849,"{""matches"":118,""wins"":87,""losses"":31,""draws"":0,""winPercentage"":73.72881355932203,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1713849,""points"":0}",,,,,,,,,,,,,,16,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,9,18,401218,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-arlo-dawes-i,Arlo Dawes I,26,BEL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 32,17,17,14,17,14,12,,,,,17,3,92,93,94,95,90,99,74,30,51,12,9,3,75,0,,,,,,,200320,1245,109,80,29,73.39449541284404,2,0,1711537,"{""matches"":109,""wins"":80,""losses"":29,""draws"":0,""winPercentage"":73.39449541284404,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1711537,""points"":0}",,,,,,,,,,,,,,17,,false,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,9,18,400640,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-arlo-dawes-j,Arlo Dawes J,23,BEL,Rookie,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 32,18,18,15,18,15,13,,,,,18,3,92,96,94,94,90,99,73,30,46,12,9,3,75,0,,,,,,,200031,1243,91,67,24,73.62637362637363,1,0,1055366,"{""matches"":91,""wins"":67,""losses"":24,""draws"":0,""winPercentage"":73.62637362637363,""eventsEntered"":0,""titles"":1,""finals"":0,""prizeMoney"":1055366,""points"":0}",,,,,,,,,,,,,,18,,false,true,false,,104,22,15,8,0,6,7,2,0,0,0,0,0,7,7,estimated from season exits versus eligible schedule | 7 eligible events not entered,Top 16,normal,,,true,true,false,false,9,18,400062,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-arlo-dawes-k,Arlo Dawes K,23,BEL,Rookie,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 32,19,19,16,19,16,14,,,,,19,3,94,98,96,96,92,99,73,30,45,12,9,3,75,0,,,,,,,199742,1242,83,62,21,74.69879518072288,1,0,1053921,"{""matches"":83,""wins"":62,""losses"":21,""draws"":0,""winPercentage"":74.69879518072288,""eventsEntered"":0,""titles"":1,""finals"":0,""prizeMoney"":1053921,""points"":0}",,,,,,,,,,,,,,19,,false,true,false,,104,22,15,8,0,6,7,2,0,0,0,0,0,7,7,estimated from season exits versus eligible schedule | 7 eligible events not entered,Top 16,normal,,,true,true,false,false,9,18,399484,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-arlo-dawes-l,Arlo Dawes L,23,BEL,Rookie,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,20,20,17,20,17,15,,,,,20,3,90,94,92,92,88,99,74,30,46,12,9,3,75,0,,,,,,,199453,1240,93,70,23,75.26881720430107,2,0,853312,"{""matches"":93,""wins"":70,""losses"":23,""draws"":0,""winPercentage"":75.26881720430107,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":853312,""points"":0}",,,,,,,,,,,,,,20,,false,false,true,,104,23,13,8,2,1,3,2,0,0,0,0,0,10,10,estimated from season exits versus eligible schedule | 10 eligible events not entered,Top 32,normal,,,true,true,false,false,9,18,398906,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-arlo-dawes-m,Arlo Dawes M,20,BEL,Rookie,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,21,21,18,21,18,16,,,,,21,3,88,94,90,89,86,98,72,30,39,12,9,3,75,0,,,,,,,199164,1238,58,43,15,74.13793103448276,0,0,398328,"{""matches"":58,""wins"":43,""losses"":15,""draws"":0,""winPercentage"":74.13793103448276,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":398328,""points"":0}",,,,,,,,,,,,,,21,,false,false,true,,104,23,13,8,2,1,3,2,0,0,0,0,0,10,10,estimated from season exits versus eligible schedule | 10 eligible events not entered,Top 32,normal,,,true,true,false,false,9,18,398328,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-arlo-dawes-n,Arlo Dawes N,20,BEL,Rookie,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,22,22,19,22,19,17,,,,,22,3,89,95,91,90,87,99,73,21,39,9,7,2,77.77777777777779,0,,,,,,,161875,1006,43,32,11,74.4186046511628,0,0,323750,"{""matches"":43,""wins"":32,""losses"":11,""draws"":0,""winPercentage"":74.4186046511628,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":323750,""points"":0}",,,,,,,,,,,,,,22,,false,false,true,,104,22,13,8,2,1,3,1,0,0,0,0,0,9,9,estimated from season exits versus eligible schedule | 9 eligible events not entered,Top 32,normal,,,true,true,false,false,7,14,323750,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-arlo-dawes-o,Arlo Dawes O,18,THA,Rookie,Top 32 Professional,false,true,true,Federation Route,1,2,2050/51,At Risk,,20,20,20,20,18,,,,,,,77,91,79,74,76,90,71,15,18,7,5,2,71.42857142857143,0,,,,,,,0,124,24,17,7,70.83333333333334,0,0,0,"{""matches"":24,""wins"":17,""losses"":7,""draws"":0,""winPercentage"":70.83333333333334,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",,,,,,,,,,,,,,,,false,false,true,,104,22,13,8,2,1,3,1,0,0,0,0,0,9,9,estimated from season exits versus eligible schedule | 9 eligible events not entered,Top 32,normal,,,true,true,false,false,0,0,0,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-arlo-dawes-p,Arlo Dawes P,18,THA,Rookie,Top 32 Professional,false,true,true,Federation Route,1,2,2050/51,At Risk,,21,21,21,21,19,,,,,,,80,97,82,77,79,93,71,15,18,7,5,2,71.42857142857143,0,,,,,,,0,123,16,12,4,75,0,0,0,"{""matches"":16,""wins"":12,""losses"":4,""draws"":0,""winPercentage"":75,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",,,,,,,,,,,,,,,,false,false,true,,104,22,13,8,2,1,3,1,0,0,0,0,0,9,9,estimated from season exits versus eligible schedule | 9 eligible events not entered,Top 32,normal,,,true,true,false,false,0,0,0,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-bailey-forster,Bailey Forster,42,CAN,Veteran,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,23,23,22,23,22,20,,,,,23,1,86,86,86,88,79,95,65,32,53,9,6,3,66.66666666666666,0,,,,,,,143086,889,248,163,85,65.7258064516129,0,0,2828476,"{""matches"":248,""wins"":163,""losses"":85,""draws"":0,""winPercentage"":65.7258064516129,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2828476,""points"":0}",,,,,,,,,,,,,,23,,false,false,true,,104,22,13,8,2,1,3,1,0,0,0,0,0,9,9,estimated from season exits versus eligible schedule | 9 eligible events not entered,Top 32,normal,,,true,true,false,false,6,11,267672,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-bailey-verma,Bailey Verma,42,NIR,Veteran,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,24,24,23,24,23,21,,,,,24,1,85,85,85,87,78,94,65,32,50,9,6,3,66.66666666666666,0,,,,,,,142797,888,255,169,86,66.27450980392156,0,0,2385053,"{""matches"":255,""wins"":169,""losses"":86,""draws"":0,""winPercentage"":66.27450980392156,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2385053,""points"":0}",,,,,,,,,,,,,,24,,false,false,true,,104,22,13,8,2,1,3,1,0,0,0,0,0,9,9,estimated from season exits versus eligible schedule | 9 eligible events not entered,Top 32,normal,,,true,true,false,false,6,13,304094,,0,false,,mainTour,mainTour,,,true,true,
2048/49,wp-bartosz-barker,Bartosz Barker,37,NOR,Established,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,25,25,24,25,24,22,,,,,25,1,87,87,88,90,83,98,70,24,54,9,6,3,66.66666666666666,0,,,,,,,142508,886,259,181,78,69.88416988416989,1,0,2746672,"{""matches"":259,""wins"":181,""losses"":78,""draws"":0,""winPercentage"":69.88416988416989,""eventsEntered"":0,""titles"":1,""finals"":0,""prizeMoney"":2746672,""points"":0}",,,,,,,,,,,,,,25,,false,false,true,,104,22,13,8,2,1,3,1,0,0,0,0,0,9,9,estimated from season exits versus eligible schedule | 9 eligible events not entered,Top 32,normal,,,true,true,false,false,6,13,303516,,0,false,,mainTour,mainTour,,,true,true,
