case,season,startAge,endAge,matches,wins,losses,draws,titles,centuries,highestBreak,prize,endCash,endOverall,cardNextSeason,rankingLabel,rank,prizeMoney,sponsorIncome,coachingStaffCosts,facilityCosts,equipmentMaintenance,tournamentEntryFees,travelHotelCosts,treatmentRecoveryCosts,other
age40-start-top-64-130363-30y,2041/42,55,56,6,1,5,0,0,0,51,0,774185.4,61,False,Senior Ranking,65,0,22557,-1755,0,0,-375,-1436.16,0,16283.36
age40-start-top-64-130363-30y,2042/43,56,57,7,1,6,0,0,0,34,0,804125.78,59,False,Senior Ranking,70,0,17174,-1833,0,0,-375,-1436.16,0,16360.54
age40-start-top-64-130363-30y,2043/44,57,58,6,1,5,0,0,0,40,0,838310.33,57,False,Senior Ranking,68,0,21000,-1014,0,0,-375,-1436.16,0,16059.71
age40-start-top-64-130363-30y,2044/45,58,59,7,1,6,0,0,0,27,0,868413.37,54,False,Senior Ranking,68,0,16812,-1014,0,-84,-375,-1568.28,0,16382.32
age40-start-top-64-130363-30y,2045/46,59,60,6,1,5,0,0,0,23,0,898769.41,52,False,Q School Ranking,190,0,18876,-1872,0,0,-1235,-1632,-180,16199.04
age40-start-top-64-130363-30y,2046/47,60,61,8,0,8,0,0,0,37,0,927259.24,50,False,Q School Ranking,202,0,17539,-1872,0,0,-1335,-2099.4,0,16307.23
age40-start-top-64-130363-30y,2047/48,61,62,6,0,6,0,0,0,25,0,952172.56,47,False,Senior Ranking,70,0,11556,-1872,0,0,-375,-1470.36,0,17124.68
age40-start-top-64-130363-30y,2048/49,62,63,6,0,6,0,0,0,28,0,985672.58,44,False,Senior Ranking,70,0,21328,-1872,0,0,-375,-1568.28,0,16037.3
age40-start-top-64-130363-30y,2049/50,63,64,6,0,6,0,0,0,20,0,1021167.15,42,False,Senior Ranking,71,0,23505,-1872,0,-38,-375,-1632,0,15856.57
age40-start-top-64-130363-30y,2050/51,64,65,6,0,6,0,0,0,16,0,1056132.01,39,False,Senior Ranking,71,0,22763,-1872,0,0,-375,-1436.16,0,15935.02
age40-start-top-64-130363-30y,2051/52,65,66,8,0,8,0,0,0,22,0,1085562.7,38,False,Q School Ranking,238,0,18587,-1872,0,0,-1335,-2133.6,0,16234.29
age40-start-top-64-130363-30y,2052/53,66,67,6,0,6,0,0,0,39,0,1108478.52,38,False,Senior Ranking,71,0,9657,-1872,0,0,-375,-1534.08,-180,17269.9
age40-start-top-64-130363-30y,2053/54,67,68,6,0,6,0,0,0,23,0,1132187.97,38,False,Senior Ranking,69,0,10624,-1872,0,0,-375,-1470.36,0,16852.81
age40-start-top-64-130363-30y,2054/55,68,69,6,0,6,0,0,0,20,0,1163730.51,38,False,Senior Ranking,69,0,19272,-1872,0,-84,-375,-1632,0,16183.54
age40-start-top-64-130363-30y,2055/56,69,70,6,0,6,0,0,0,20,0,1193720.93,38,False,Senior Ranking,70,0,17466,-1833,0,0,-375,-1534.08,0,16316.5
age50-start-masters-104729-30y,2026/27,50,51,8,4,4,0,0,0,58,125,70788.61,67,False,Senior Ranking,5,125,65959,-3162,0,-8662,-175,-1632,-180,10465.61
age50-start-masters-104729-30y,2027/28,51,52,5,1,4,0,0,0,51,0,127969.57,65,False,Senior Ranking,53,0,50388,-1794,0,0,-75,-1140,-540,9891.96
age50-start-masters-104729-30y,2028/29,52,53,10,3,7,0,0,0,53,0,157230.12,65,False,Q School Ranking,151,0,23361,-1872,0,0,-1335,-2202,0,11358.55
age50-start-masters-104729-30y,2029/30,53,54,8,1,7,0,0,0,48,0,180232.68,64,False,Q School Ranking,217,0,16677,-1872,0,0,-1335,-2202,-180,11964.56
age50-start-masters-104729-30y,2030/31,54,55,6,1,5,0,0,0,41,0,210356.46,62,False,Senior Ranking,65,0,22255,-1872,0,0,-375,-1632,0,11797.78
age50-start-masters-104729-30y,2031/32,55,56,6,1,5,0,0,0,43,0,240601.46,60,False,Senior Ranking,65,0,22452,-1872,0,0,-375,-1436.16,0,11526.16
age50-start-masters-104729-30y,2032/33,56,57,6,1,5,0,0,0,59,0,267477.28,59,False,Senior Ranking,65,0,19034,-1872,0,0,-375,-1632,0,11770.82
age50-start-masters-104729-30y,2033/34,57,58,6,1,5,0,0,0,51,0,295753.48,57,False,Senior Ranking,65,0,20320,-1872,0,-84,-375,-1436.16,0,11673.36
age50-start-masters-104729-30y,2034/35,58,59,8,1,7,0,0,0,40,0,318509.24,55,False,Q School Ranking,200,0,16148,-1872,0,0,-1335,-2138.28,0,12003.04
age50-start-masters-104729-30y,2035/36,59,60,6,0,6,0,0,0,48,0,338121.4,53,False,Senior Ranking,65,0,10865,-1872,0,0,-375,-1632,0,12676.16
age50-start-masters-104729-30y,2036/37,60,61,6,1,5,0,0,0,33,0,367033.52,51,False,Senior Ranking,66,0,21000,-1872,0,0,-375,-1436.16,0,11645.28
age50-start-masters-104729-30y,2037/38,61,62,6,1,5,0,0,0,26,0,397981.49,48,False,Senior Ranking,65,0,23636,-1872,0,0,-375,-1632,-180,11420.97
age50-start-masters-104729-30y,2038/39,62,63,6,0,6,0,0,0,35,0,428013.25,47,False,Senior Ranking,66,0,22442,-1872,0,0,-375,-1632,0,11518.76
age50-start-masters-104729-30y,2039/40,63,64,8,1,7,0,0,0,38,0,452457.07,44,False,Q School Ranking,191,0,16000,-156,0,-38,-1335,-2001.48,0,12024.3
age50-start-masters-104729-30y,2040/41,64,65,8,0,8,0,0,0,29,0,469928.4,42,False,Q School Ranking,202,0,10419,-1872,0,0,-1335,-2138.28,0,12447.61
age50-start-masters-104729-30y,2041/42,65,66,6,0,6,0,0,0,18,0,488820.98,40,False,Senior Ranking,66,0,9950,-1755,0,0,-375,-1632,0,12754.58
age50-start-masters-104729-30y,2042/43,66,67,6,0,6,0,0,0,24,0,516047.38,38,False,Senior Ranking,66,0,19140,-1833,0,0,-375,-1436.16,0,11780.56
age50-start-masters-104729-30y,2043/44,67,68,6,0,6,0,0,0,20,0,544379.28,38,False,Senior Ranking,66,0,20548,-1872,0,-84,-375,-1499.88,0,11664.78
age50-start-masters-104729-30y,2044/45,68,69,6,0,6,0,0,0,25,0,572351.08,38,False,Senior Ranking,68,0,19990,-1872,0,0,-375,-1436.16,0,11714.96
age50-start-masters-104729-30y,2045/46,69,70,8,0,8,0,0,0,21,0,594698.46,38,False,Q School Ranking,223,0,15528,-1872,0,0,-1335,-2069.88,0,12046.26
age50-start-masters-104729-30y,2046/47,70,71,4,0,4,0,0,0,18,0,613628.62,38,False,Senior Ranking,65,0,20014,-1872,0,0,-275,-1291,0,2404.16
age50-start-masters-104729-30y,2047/48,71,72,4,0,4,0,0,0,16,0,648263.56,38,False,Senior Ranking,65,0,28372,-1872,0,0,-175,-1878,0,10237.94
age50-start-masters-104729-30y,2048/49,72,73,4,0,4,0,0,0,31,0,684407.87,38,False,Senior Ranking,65,0,28354,-1872,0,0,-175,-1632,0,11519.31
age50-start-masters-104729-30y,2049/50,73,74,6,0,6,0,0,0,16,0,719762.63,38,False,Senior Ranking,70,0,27984,-1872,0,0,-375,-1632,0,11099.76
age50-start-masters-104729-30y,2050/51,74,75,6,0,6,0,0,0,15,0,749395.94,38,False,Senior Ranking,70,0,21782,-1872,0,0,-375,-1436.16,0,11584.47
age50-start-masters-104729-30y,2051/52,75,76,8,1,7,0,0,0,30,0,771551.06,38,False,Q School Ranking,236,0,15371,-1872,0,0,-1335,-1937.76,-180,12058.88
age50-start-masters-104729-30y,2052/53,76,77,6,0,6,0,0,0,28,0,788717.26,38,False,Senior Ranking,69,0,8145,-1872,0,0,-375,-1568.28,0,12886.48
age50-start-masters-104729-30y,2053/54,77,78,6,0,6,0,0,0,18,0,807287.66,38,False,Senior Ranking,72,0,9566,-1443,0,0,-375,-1632,0,12504.4
age50-start-masters-104729-30y,2054/55,78,79,0,0,0,0,0,0,0,0,813925.76,38,False,Retired,999,0,7822,-585,0,0,0,0,0,-598.9
age50-start-masters-104729-30y,2055/56,79,80,0,0,0,0,0,0,0,0,812092.76,38,False,Retired,999,0,0,-1833,0,0,0,0,0,0
age50-start-masters-130363-30y,2026/27,50,51,11,7,4,0,0,0,56,375,71416.57,66,False,Senior Ranking,4,375,66729,-3314,0,-8662,-175,-1632,-360,10255.57
age50-start-masters-130363-30y,2027/28,51,52,7,3,4,0,0,0,51,62.5,138414.62,65,False,Senior Ranking,49,62.5,61287,-1794,0,0,-75,-1140,-720,9077.55
age50-start-masters-130363-30y,2028/29,52,53,11,4,7,0,0,0,52,0,198650.99,64,False,Q School Ranking,102,0,56412,-1872,0,0,-1335,-2006.16,0,8737.53
age50-start-masters-130363-30y,2029/30,53,54,10,3,7,0,0,0,56,0,221498.62,62,False,Q School Ranking,158,0,16703,-1872,0,0,-1335,-2133.6,-360,11895.23
age50-start-masters-130363-30y,2030/31,54,55,6,0,6,0,0,0,29,0,252902.66,61,False,Senior Ranking,65,0,23417,-1872,0,0,-375,-1436.16,0,11720.2
age50-start-masters-130363-30y,2031/32,55,56,6,1,5,0,0,0,42,0,281762.94,59,False,Senior Ranking,65,0,20952,-1872,0,0,-375,-1436.16,0,11641.44
age50-start-masters-130363-30y,2032/33,56,57,7,2,5,0,0,0,48,0,310504.76,57,False,Senior Ranking,65,0,21140,-1872,0,-84,-375,-1632,0,11614.82
age50-start-masters-130363-30y,2033/34,57,58,6,0,6,0,0,0,42,0,340980.64,55,False,Senior Ranking,65,0,22930,-1872,0,0,-375,-1632,0,11474.88
age50-start-masters-130363-30y,2034/35,58,59,8,0,8,0,0,0,29,0,363851.04,52,False,Q School Ranking,211,0,16190,-1872,0,0,-1335,-2069.88,0,12007.28
age50-start-masters-130363-30y,2035/36,59,60,6,0,6,0,0,0,28,0,381622.25,50,False,Senior Ranking,65,0,8723,-1872,0,0,-375,-1499.88,0,12845.09
age50-start-masters-130363-30y,2036/37,60,61,6,0,6,0,0,0,23,0,400694.11,47,False,Senior Ranking,66,0,10090,-1872,0,0,-375,-1436.16,0,12465.02
age50-start-masters-130363-30y,2037/38,61,62,6,0,6,0,0,0,22,0,426920.57,45,False,Senior Ranking,65,0,18337,-1872,0,-38,-375,-1632,0,11856.46
age50-start-masters-130363-30y,2038/39,62,63,6,0,6,0,0,0,19,0,455687.23,42,False,Senior Ranking,65,0,21033,-1872,0,0,-375,-1436.16,-180,11646.82
age50-start-masters-130363-30y,2039/40,63,64,8,0,8,0,0,0,39,0,480302.6,40,False,Q School Ranking,191,0,16210,-156,0,0,-1335,-2069.88,0,12016.25
age50-start-masters-130363-30y,2040/41,64,65,8,0,8,0,0,0,35,0,497992.35,38,False,Q School Ranking,201,0,10575,-1872,0,0,-1335,-2069.88,0,12441.63
age50-start-masters-130363-30y,2041/42,65,66,6,0,6,0,0,0,31,0,517133.04,38,False,Senior Ranking,66,0,10208,-1755,0,0,-375,-1632,0,12744.69
age50-start-masters-130363-30y,2042/43,66,67,6,0,6,0,0,0,21,0,544217.74,38,False,Senior Ranking,65,0,19080,-1833,0,-84,-375,-1436.16,0,11782.86
age50-start-masters-130363-30y,2043/44,67,68,6,0,6,0,0,0,20,0,572824.64,38,False,Senior Ranking,65,0,20894,-1872,0,0,-375,-1632,0,11641.9
age50-start-masters-130363-30y,2044/45,68,69,6,0,6,0,0,0,20,0,602596.32,38,False,Senior Ranking,66,0,21944,-1872,0,0,-375,-1436.16,0,11560.84
age50-start-masters-130363-30y,2045/46,69,70,8,0,8,0,0,0,22,0,628611.42,38,False,Q School Ranking,221,0,19752,-1872,0,0,-1335,-2202,0,11722.1
age50-start-masters-130363-30y,2046/47,70,71,8,0,8,0,0,0,29,0,645662.62,38,False,Q School Ranking,231,0,9766,-1872,0,0,-1335,-2069.88,0,12512.08
age50-start-masters-130363-30y,2047/48,71,72,6,0,6,0,0,0,21,0,664213.04,38,False,Senior Ranking,70,0,9693,-1872,0,0,-375,-1632,0,12786.42
age50-start-masters-130363-30y,2048/49,72,73,6,1,5,0,0,0,20,0,692156.23,38,False,Senior Ranking,69,0,20164,-1872,0,0,-375,-1632,0,11708.19
age50-start-masters-130363-30y,2049/50,73,74,6,0,6,0,0,0,16,0,716899.72,38,False,Senior Ranking,71,0,16592,-1872,0,0,-375,-1632,0,11980.49
age50-start-masters-130363-30y,2050/51,74,75,4,0,4,0,0,0,16,0,749794.57,38,False,Senior Ranking,65,0,24121,-1872,0,0,-75,-1140,0,11910.85
age50-start-masters-130363-30y,2051/52,75,76,8,0,8,0,0,0,23,0,770276.13,38,False,Q School Ranking,235,0,13892,-1872,0,0,-1335,-2138.28,-180,12164.84
age50-start-masters-130363-30y,2052/53,76,77,6,0,6,0,0,0,14,0,790028.64,38,False,Senior Ranking,70,0,10970,-1872,0,-84,-375,-1499.88,0,12663.39
age50-start-masters-130363-30y,2053/54,77,78,6,0,6,0,0,0,14,0,819238.28,38,False,Senior Ranking,67,0,21096,-1443,0,-38,-375,-1436.16,-180,11635.8
age50-start-masters-130363-30y,2054/55,78,79,0,0,0,0,0,0,0,0,834045.52,38,False,Retired,999,0,16698,-585,0,0,0,0,0,-1305.76
age50-start-masters-130363-30y,2055/56,79,80,0,0,0,0,0,0,0,0,834070.18,38,False,Retired,999,0,2016,-1833,0,0,0,0,0,-158.34
